time,size,direction
25.899650812149,1051,DL
25.8999688625336,27,UL
25.8999919891357,1051,DL
25.9000699520111,27,UL
25.9001069068909,51227,DL
25.9006469249725,27,UL
25.9019060134888,1051,DL
25.901939868927,27,UL
25.9019589424133,4123,DL
25.9022200107574,27,UL
25.9076178073883,1051,DL
25.9076538085937,27,UL
25.90771484375,1051,DL
25.9077699184418,27,UL
25.9078259468079,1051,DL
25.9078958034515,27,UL
25.9079449176788,1051,DL
25.9080200195312,27,UL
25.909744977951,1051,DL
25.9097759723663,27,UL
25.9098279476166,1051,DL
25.909884929657,27,UL
25.9099409580231,47131,DL
25.9103507995605,27,UL
25.9106769561768,1051,DL
25.9107098579407,27,UL
25.9107608795166,1051,DL
25.9108488559723,27,UL
25.9108738899231,64539,DL
25.9113960266113,27,UL
25.9116008281708,1051,DL
25.911633014679,27,UL
25.9116518497467,1051,DL
25.9117169380188,27,UL
25.9117469787598,65535,DL
25.9123268127441,27,UL
25.9124619960785,1051,DL
25.9125318527222,27,UL
25.91255402565,4123,DL
25.9128069877625,27,UL
25.9128658771515,1051,DL
25.9128859043121,27,UL
25.9129049777985,1051,DL
25.9129629135132,27,UL
25.9129848480225,62491,DL
25.9134910106659,27,UL
25.9135248661041,1051,DL
25.9136350154877,27,UL
25.9136638641357,1051,DL
25.9137189388275,27,UL
25.9137399196625,56347,DL
25.9142229557037,27,UL
25.9214708805084,1051,DL
25.9215040206909,27,UL
25.9215219020844,1051,DL
25.9216818809509,27,UL
25.9217038154602,1051,DL
25.9217779636383,27,UL
25.9217929840088,1051,DL
25.9218878746033,27,UL
25.9219138622284,1051,DL
25.9220168590546,27,UL
25.9220349788666,4123,DL
25.9222140312195,27,UL
25.9235849380493,1051,DL
25.923614025116,27,UL
25.9236698150635,1051,DL
25.9237089157104,27,UL
25.9237627983093,48155,DL
25.9241719245911,27,UL
25.9245018959045,1051,DL
25.9245359897614,27,UL
25.9245829582214,1051,DL
25.9246299266815,27,UL
25.9246528148651,62491,DL
25.925185918808,27,UL
25.9254100322723,1051,DL
25.9254419803619,27,UL
25.9254579544067,1051,DL
25.9255528450012,27,UL
25.9255850315094,65535,DL
25.9265849590302,27,UL
25.9266579151154,1051,DL
25.9267029762268,27,UL
25.9267499446869,1051,DL
25.9268188476562,27,UL
25.9268498420715,63515,DL
25.9274799823761,27,UL
25.9275100231171,1051,DL
25.9276130199432,27,UL
25.9276359081268,1051,DL
25.9276928901672,27,UL
25.9277408123016,59419,DL
25.9282808303833,27,UL
25.932158946991,1051,DL
25.9321908950806,27,UL
25.9322118759155,4123,DL
25.9323709011078,27,UL
25.9354150295258,1051,DL
25.935446023941,27,UL
25.9354619979858,1051,DL
25.9355490207672,27,UL
25.935564994812,1051,DL
25.9356338977814,27,UL
25.9356470108032,1051,DL
25.9357118606567,27,UL
25.9377779960632,1051,DL
25.9378108978271,27,UL
25.9378628730774,1051,DL
25.9379658699036,27,UL
25.9379858970642,54299,DL
25.9384679794312,27,UL
25.9386918544769,1051,DL
25.9387249946594,27,UL
25.9387748241425,1051,DL
25.9388139247894,27,UL
25.9388749599457,62491,DL
25.9393599033356,27,UL
25.939600944519,1051,DL
25.9396319389343,27,UL
25.9396498203278,1051,DL
25.9398648738861,27,UL
25.9398939609528,65535,DL
25.9405159950256,27,UL
25.9405698776245,1051,DL
25.9406700134277,27,UL
25.940701007843,4123,DL
25.9408719539642,27,UL
25.9409120082855,1051,DL
25.9409639835358,27,UL
25.9409828186035,1051,DL
25.9410469532013,27,UL
25.9410660266876,59419,DL
25.9415838718414,27,UL
25.9416120052338,1051,DL
25.9417748451233,27,UL
25.9417989253998,1051,DL
25.9418618679047,27,UL
25.9418849945068,55323,DL
25.9424278736114,27,UL
25.94939494133,1051,DL
25.9494299888611,27,UL
25.9494459629059,1051,DL
25.9495458602905,27,UL
25.9495708942413,1051,DL
25.9496569633484,27,UL
25.949679851532,1051,DL
25.9497289657593,27,UL
25.9515378475189,1051,DL
25.9515719413757,27,UL
25.9516189098358,1051,DL
25.9516489505768,27,UL
25.951709985733,56347,DL
25.9521818161011,27,UL
25.9522378444672,1051,DL
25.9523029327393,27,UL
25.9523220062256,4123,DL
25.9526109695435,27,UL
25.9526388645172,1051,DL
25.9526798725128,27,UL
25.9526998996735,1051,DL
25.9527628421783,27,UL
25.952782869339,64539,DL
25.9533078670502,27,UL
25.9533770084381,1051,DL
25.9534080028534,27,UL
25.9534478187561,1051,DL
25.9534959793091,27,UL
25.9535188674927,65535,DL
25.9541709423065,27,UL
25.954293012619,1051,DL
25.9543738365173,27,UL
25.9543929100037,1051,DL
25.9545040130615,27,UL
25.954530954361,59419,DL
25.955020904541,27,UL
25.9550518989563,1051,DL
25.9553279876709,27,UL
25.9553530216217,1051,DL
25.9554169178009,27,UL
25.9554369449615,52251,DL
25.955885887146,27,UL
25.9615218639374,1051,DL
25.9615428447723,27,UL
25.9615619182587,4123,DL
25.9617547988892,27,UL
25.9633598327637,1051,DL
25.9633898735046,27,UL
25.9634118080139,1051,DL
25.9634778499603,27,UL
25.9634988307953,1051,DL
25.9635708332062,27,UL
25.9635908603668,1051,DL
25.9636898040771,27,UL
25.9655578136444,1051,DL
25.9655888080597,27,UL
25.9656438827515,1051,DL
25.9657158851624,27,UL
25.9657919406891,47131,DL
25.9661939144135,27,UL
25.966472864151,1051,DL
25.9665110111237,27,UL
25.9665319919586,1051,DL
25.9665949344635,27,UL
25.9666149616241,63515,DL
25.9673128128052,27,UL
25.9674139022827,1051,DL
25.9674558639526,27,UL
25.9674758911133,1051,DL
25.9675400257111,27,UL
25.9676280021667,65535,DL
25.9682099819183,27,UL
25.9683158397675,1051,DL
25.9683499336243,27,UL
25.9683828353882,1051,DL
25.9684398174286,27,UL
25.9684720039368,61467,DL
25.9691028594971,27,UL
25.9691379070282,1051,DL
25.9692509174347,27,UL
25.9692709445953,1051,DL
25.9693839550018,27,UL
25.9694418907166,54299,DL
25.9698829650879,27,UL
25.9714498519897,1051,DL
25.9714789390564,27,UL
25.9714968204498,4123,DL
25.9716658592224,27,UL
25.9772179126739,1051,DL
25.9772498607636,27,UL
25.9772670269012,1051,DL
25.9773499965668,27,UL
25.9773659706116,1051,DL
25.9774498939514,27,UL
25.9774739742279,1051,DL
25.9775328636169,27,UL
25.9794089794159,1051,DL
25.9794409275055,27,UL
25.9794588088989,1051,DL
25.9795479774475,27,UL
25.9795978069305,48155,DL
25.9800498485565,27,UL
25.9803249835968,1051,DL
25.9803609848022,27,UL
25.9803838729858,1051,DL
25.9804599285126,27,UL
25.9805178642273,61467,DL
25.9809858798981,27,UL
25.9812378883362,1051,DL
25.9812698364258,27,UL
25.9812829494476,1051,DL
25.9814178943634,27,UL
25.9814410209656,65535,DL
25.9820549488068,27,UL
25.9821579456329,1051,DL
25.9822709560394,27,UL
25.9822988510132,1051,DL
25.9823648929596,27,UL
25.9823930263519,64539,DL
25.9829080104828,27,UL
25.9829399585724,1051,DL
25.9831960201263,27,UL
25.9832098484039,1051,DL
25.9834079742432,27,UL
25.9834349155426,56347,DL
25.983913898468,27,UL
25.9839518070221,1051,DL
25.9840259552002,27,UL
25.9840478897095,4123,DL
25.9842109680176,27,UL
25.9910349845886,1051,DL
25.9910688400269,27,UL
25.9910869598389,4123,DL
25.9912519454956,27,UL
25.9913129806519,1051,DL
25.9913330078125,27,UL
25.9913489818573,1051,DL
25.9914360046387,27,UL
25.9914510250092,1051,DL
25.99152302742,27,UL
25.9915359020233,1051,DL
25.9916059970856,27,UL
25.9932699203491,1051,DL
25.9932990074158,27,UL
25.9933159351349,1051,DL
25.99343085289,27,UL
25.9934940338135,46107,DL
25.9939088821411,27,UL
25.9941878318787,1051,DL
25.9942228794098,27,UL
25.9942879676819,1051,DL
25.994323015213,27,UL
25.9943678379059,65535,DL
25.994913816452,27,UL
25.9950938224792,1051,DL
25.9951238632202,27,UL
25.9951388835907,1051,DL
25.9952318668365,27,UL
25.9952759742737,65535,DL
25.9959938526154,27,UL
25.9961078166962,1051,DL
25.9963178634644,27,UL
25.9963488578796,1051,DL
25.9965958595276,27,UL
25.9966208934784,56347,DL
25.9972720146179,27,UL
25.9973049163818,1051,DL
25.9974358081818,27,UL
25.9974730014801,1051,DL
25.997633934021,27,UL
25.9976689815521,50203,DL
25.9982059001923,27,UL
26.0033159255981,1051,DL
26.0033509731293,27,UL
26.0034108161926,4123,DL
26.0035710334778,27,UL
26.0051119327545,1051,DL
26.0051469802856,27,UL
26.0052080154419,1051,DL
26.0052490234375,27,UL
26.0053069591522,1051,DL
26.0053429603577,27,UL
26.0053918361664,1051,DL
26.0055170059204,27,UL
26.0072200298309,1051,DL
26.0072498321533,27,UL
26.0072758197784,1051,DL
26.007385969162,27,UL
26.0074398517609,49179,DL
26.007917881012,27,UL
26.0081408023834,1051,DL
26.0081739425659,27,UL
26.0082240104675,1051,DL
26.0082919597626,27,UL
26.0083630084991,62491,DL
26.008850812912,27,UL
26.0090579986572,1051,DL
26.0090909004211,27,UL
26.0091178417206,1051,DL
26.0092628002167,27,UL
26.0093328952789,65535,DL
26.0098729133606,27,UL
26.0100100040436,1051,DL
26.0100448131561,27,UL
26.0100619792938,1051,DL
26.0101358890533,27,UL
26.0101628303528,61467,DL
26.0106549263,27,UL
26.0106928348541,1051,DL
26.0108108520508,27,UL
26.010833978653,1051,DL
26.0109198093414,27,UL
26.0109488964081,60443,DL
26.011538028717,27,UL
26.013356924057,1051,DL
26.013386964798,27,UL
26.0134098529816,4123,DL
26.0135610103607,27,UL
26.0189909934998,1051,DL
26.019021987915,27,UL
26.0190389156342,1051,DL
26.01913189888,27,UL
26.0191478729248,1051,DL
26.0192828178406,27,UL
26.0192968845367,1051,DL
26.0193638801575,27,UL
26.0211479663849,1051,DL
26.0211818218231,27,UL
26.0212018489838,1051,DL
26.0213170051575,27,UL
26.0213429927826,56347,DL
26.0218408107758,27,UL
26.02205991745,1051,DL
26.0220808982849,27,UL
26.022097826004,1051,DL
26.0222029685974,27,UL
26.0222239494324,64539,DL
26.0227649211884,27,UL
26.0228009223938,1051,DL
26.0228838920593,27,UL
26.0229008197784,4123,DL
26.0230658054352,27,UL
26.0230979919434,1051,DL
26.0231540203094,27,UL
26.023167848587,1051,DL
26.0232348442078,27,UL
26.0232570171356,65535,DL
26.0238809585571,27,UL
26.0239419937134,1051,DL
26.024041891098,27,UL
26.02406001091,1051,DL
26.0243020057678,27,UL
26.0243418216705,61467,DL
26.0249328613281,27,UL
26.0249998569489,1051,DL
26.0250468254089,27,UL
26.0251069068909,1051,DL
26.025141954422,27,UL
26.0251660346985,54299,DL
26.0256669521332,27,UL
26.0306868553162,1051,DL
26.0307188034058,27,UL
26.0307388305664,4123,DL
26.0308790206909,27,UL
26.0328948497772,1051,DL
26.0329189300537,27,UL
26.0329339504242,1051,DL
26.0330188274384,27,UL
26.0330348014832,1051,DL
26.0331258773804,27,UL
26.0331540107727,1051,DL
26.0332179069519,27,UL
26.0350098609924,1051,DL
26.0350430011749,27,UL
26.0350639820099,1051,DL
26.0351269245148,27,UL
26.0351870059967,44059,DL
26.0355830192566,27,UL
26.0359399318695,1051,DL
26.0359709262848,27,UL
26.0359869003296,1051,DL
26.0360980033875,27,UL
26.0361559391022,61467,DL
26.0366690158844,27,UL
26.0368528366089,1051,DL
26.0368759632111,27,UL
26.0369329452515,1051,DL
26.0369899272919,27,UL
26.0370469093323,65535,DL
26.0375959873199,27,UL
26.0377700328827,1051,DL
26.037791967392,27,UL
26.0378139019012,1051,DL
26.0379199981689,27,UL
26.037948846817,60443,DL
26.0384418964386,27,UL
26.0384669303894,1051,DL
26.0385680198669,27,UL
26.0385868549347,1051,DL
26.0386469364166,27,UL
26.0386669635773,53275,DL
26.0391268730164,27,UL
26.0415940284729,1051,DL
26.0416169166565,27,UL
26.0416388511658,4123,DL
26.0418648719788,27,UL
26.0468618869781,1051,DL
26.0468859672546,27,UL
26.0469379425049,1051,DL
26.0469779968262,27,UL
26.047031879425,1051,DL
26.047073841095,27,UL
26.0471229553223,1051,DL
26.0471439361572,27,UL
26.0489828586578,1051,DL
26.04900598526,27,UL
26.0490598678589,1051,DL
26.0491509437561,27,UL
26.0492038726807,49179,DL
26.04962682724,27,UL
26.0498948097229,1051,DL
26.0499160289764,27,UL
26.0499718189239,1051,DL
26.0499918460846,27,UL
26.0500478744507,62491,DL
26.0505249500275,27,UL
26.0508289337158,1051,DL
26.0508530139923,27,UL
26.0508728027344,1051,DL
26.0509748458862,27,UL
26.051008939743,65535,DL
26.0516729354858,27,UL
26.0517818927765,1051,DL
26.0518088340759,27,UL
26.0518748760223,4123,DL
26.0520288944244,27,UL
26.0520930290222,1051,DL
26.0521240234375,27,UL
26.0521848201752,1051,DL
26.0522038936615,27,UL
26.0522689819336,60443,DL
26.0528178215027,27,UL
26.0528450012207,1051,DL
26.0530698299408,27,UL
26.0530889034271,1051,DL
26.053169965744,27,UL
26.053190946579,59419,DL
26.0536918640137,27,UL
26.0607748031616,1051,DL
26.060802936554,27,UL
26.0608458518982,1051,DL
26.0609309673309,27,UL
26.0609498023987,1051,DL
26.0610368251801,27,UL
26.0610799789429,1051,DL
26.0611510276794,27,UL
26.0616779327393,1051,DL
26.0616998672485,27,UL
26.0617439746857,4123,DL
26.0619299411774,27,UL
26.0629208087921,1051,DL
26.0629408359528,27,UL
26.0629818439484,1051,DL
26.0630538463593,27,UL
26.0630979537964,53275,DL
26.0636157989502,27,UL
26.0638408660889,1051,DL
26.063894033432,27,UL
26.0639448165894,1051,DL
26.0640058517456,27,UL
26.0640699863434,59419,DL
26.064532995224,27,UL
26.0647439956665,1051,DL
26.0648000240326,27,UL
26.064826965332,1051,DL
26.0648839473724,27,UL
26.0649149417877,65535,DL
26.0654900074005,27,UL
26.0656569004059,1051,DL
26.0656809806824,27,UL
26.0656988620758,1051,DL
26.065899848938,27,UL
26.0659239292145,62491,DL
26.0665068626404,27,UL
26.0665349960327,1051,DL
26.0666658878326,27,UL
26.0666878223419,1051,DL
26.066764831543,27,UL
26.0667858123779,53275,DL
26.0672550201416,27,UL
26.0721728801727,1051,DL
26.0721969604492,27,UL
26.0722479820251,4123,DL
26.0724129676819,27,UL
26.0747020244598,1051,DL
26.0747449398041,27,UL
26.0747649669647,1051,DL
26.0748498439789,27,UL
26.0749049186707,1051,DL
26.0749588012695,27,UL
26.0750029087067,1051,DL
26.0750608444214,27,UL
26.0768678188324,1051,DL
26.0769209861755,27,UL
26.0769398212433,1051,DL
26.0770118236542,27,UL
26.0770289897919,43035,DL
26.0774259567261,27,UL
26.0777928829193,1051,DL
26.0778479576111,27,UL
26.0779008865356,1051,DL
26.0779309272766,27,UL
26.0785899162292,27,UL
26.0786979198456,1051,DL
26.0787498950958,27,UL
26.0787839889526,1051,DL
26.0788798332214,27,UL
26.0795090198517,27,UL
26.0796120166779,1051,DL
26.0796549320221,27,UL
26.0796778202057,1051,DL
26.0797619819641,27,UL
26.0803878307343,27,UL
26.0804109573364,1051,DL
26.0807490348816,27,UL
26.0808110237122,1051,DL
26.0808689594269,27,UL
26.0814399719238,27,UL
26.0818469524384,1051,DL
26.0818688869476,27,UL
26.0818870067596,4123,DL
26.0822019577026,27,UL
26.0886459350586,1051,DL
26.088672876358,27,UL
26.0886969566345,1051,DL
26.0887849330902,27,UL
26.0888040065765,1051,DL
26.0888769626617,27,UL
26.0888910293579,1051,DL
26.0889599323273,27,UL
26.0907959938049,1051,DL
26.0908169746399,27,UL
26.0908679962158,1051,DL
26.0909569263458,27,UL
26.0915458202362,27,UL
26.0916738510132,27,UL
26.0918369293213,27,UL
26.0919399261475,27,UL
26.0920488834381,27,UL
26.0926139354706,27,UL
26.0927278995514,27,UL
26.0928549766541,27,UL
26.093428850174,27,UL
26.0935888290405,27,UL
26.0936918258667,27,UL
26.0942199230194,27,UL
26.0943329334259,27,UL
26.0944089889526,27,UL
26.1515629291534,1051,DL
26.1515898704529,27,UL
26.1516129970551,4123,DL
26.1517899036407,27,UL
26.1581749916077,1051,DL
26.1581969261169,27,UL
26.1582129001617,1051,DL
26.1583178043365,27,UL
26.158332824707,1051,DL
26.1583518981934,27,UL
26.1583659648895,1051,DL
26.1584668159485,27,UL
26.1603109836578,1051,DL
26.1603589057922,27,UL
26.1603779792786,1051,DL
26.160425901413,27,UL
26.1604518890381,49179,DL
26.1608870029449,27,UL
26.1612069606781,1051,DL
26.161230802536,27,UL
26.1612498760223,1051,DL
26.1613149642944,27,UL
26.1613748073578,65535,DL
26.1619558334351,27,UL
26.161985874176,1051,DL
26.162045955658,27,UL
26.1620638370514,4123,DL
26.1622078418732,27,UL
26.1622388362885,1051,DL
26.162369966507,27,UL
26.1623859405518,1051,DL
26.1624739170074,27,UL
26.1624958515167,65535,DL
26.163165807724,27,UL
26.1632559299469,1051,DL
26.1633298397064,27,UL
26.1633429527283,1051,DL
26.1635208129883,27,UL
26.1635479927063,62491,DL
26.1641418933868,27,UL
26.1641719341278,1051,DL
26.1642270088196,27,UL
26.1642467975616,1051,DL
26.1643209457397,27,UL
26.1643419265747,56347,DL
26.1648519039154,27,UL
26.1721827983856,1051,DL
26.1722500324249,27,UL
26.1722679138184,1051,DL
26.1723408699036,27,UL
26.1723577976227,1051,DL
26.1724488735199,27,UL
26.1724619865417,1051,DL
26.1726019382477,27,UL
26.1732988357544,1051,DL
26.1733570098877,27,UL
26.1733729839325,4123,DL
26.173535823822,27,UL
26.1743628978729,1051,DL
26.1743860244751,27,UL
26.1744029521942,1051,DL
26.1745209693909,27,UL
26.1745829582214,51227,DL
26.1750268936157,27,UL
26.1752378940582,1051,DL
26.1752808094025,27,UL
26.1753098964691,1051,DL
26.1753809452057,27,UL
26.1754438877106,61467,DL
26.1759259700775,27,UL
26.1761429309845,1051,DL
26.1761839389801,27,UL
26.1762418746948,1051,DL
26.1764349937439,27,UL
26.1764588356018,65535,DL
26.17706990242,27,UL
26.1771450042725,1051,DL
26.1771969795227,27,UL
26.1772108078003,1051,DL
26.1773040294647,27,UL
26.1773250102997,61467,DL
26.1779079437256,27,UL
26.177934885025,1051,DL
26.1782898902893,27,UL
26.1783199310303,1051,DL
26.1784119606018,27,UL
26.1784470081329,56347,DL
26.1789329051971,27,UL
26.1825568675995,1051,DL
26.1825869083405,27,UL
26.1826028823853,4123,DL
26.1827628612518,27,UL
26.186173915863,1051,DL
26.1862108707428,27,UL
26.1862277984619,1051,DL
26.1864619255066,27,UL
26.1864879131317,1051,DL
26.1865549087524,27,UL
26.1865689754486,1051,DL
26.1866648197174,27,UL
26.1882929801941,1051,DL
26.188325881958,27,UL
26.1883490085602,1051,DL
26.1884229183197,27,UL
26.1884799003601,48155,DL
26.1888928413391,27,UL
26.1892049312592,1051,DL
26.1892368793488,27,UL
26.1893019676208,1051,DL
26.1893239021301,27,UL
26.1893808841705,65535,DL
26.1898949146271,27,UL
26.1901090145111,1051,DL
26.1901459693909,27,UL
26.1901710033417,1051,DL
26.1902248859406,27,UL
26.19025182724,65535,DL
26.1909079551697,27,UL
26.191015958786,1051,DL
26.191036939621,27,UL
26.1910560131073,1051,DL
26.191116809845,27,UL
26.1911380290985,59419,DL
26.1917479038239,27,UL
26.1917819976807,1051,DL
26.1918778419495,27,UL
26.1919050216675,4123,DL
26.1920998096466,27,UL
26.1921319961548,1051,DL
26.1922008991241,27,UL
26.1922309398651,1051,DL
26.1922948360443,27,UL
26.192323923111,59419,DL
26.1928718090057,27,UL
26.1999328136444,1051,DL
26.1999578475952,27,UL
26.2000088691711,1051,DL
26.2000658512115,27,UL
26.2001178264618,1051,DL
26.2001538276672,27,UL
26.2002129554749,1051,DL
26.2003200054169,27,UL
26.2015039920807,1051,DL
26.2015359401703,27,UL
26.2015550136566,4123,DL
26.2017798423767,27,UL
26.2020719051361,1051,DL
26.2021028995514,27,UL
26.2021698951721,1051,DL
26.2022190093994,27,UL
26.2022778987885,48155,DL
26.2026708126068,27,UL
26.2029938697815,1051,DL
26.2030239105225,27,UL
26.2030789852142,1051,DL
26.2031199932098,27,UL
26.2031829357147,61467,DL
26.2036628723145,27,UL
26.2038929462433,1051,DL
26.2039289474487,27,UL
26.2039868831634,1051,DL
26.2040219306946,27,UL
26.2040748596191,65535,DL
26.2046339511871,27,UL
26.2048308849335,1051,DL
26.2048678398132,27,UL
26.204883813858,1051,DL
26.2050099372864,27,UL
26.2050499916077,60443,DL
26.2056179046631,27,UL
26.2056479454041,1051,DL
26.205796957016,27,UL
26.2058119773865,1051,DL
26.205915927887,27,UL
26.2059350013733,50203,DL
26.206503868103,27,UL
26.2119858264923,1051,DL
26.2120199203491,27,UL
26.2120389938354,4123,DL
26.2121918201447,27,UL
26.2139990329742,1051,DL
26.2140309810638,27,UL
26.214047908783,1051,DL
26.2141590118408,27,UL
26.2141759395599,1051,DL
26.2142958641052,27,UL
26.2143468856812,1051,DL
26.2144329547882,27,UL
26.216099023819,1051,DL
26.2161560058594,27,UL
26.2162079811096,1051,DL
26.2162618637085,27,UL
26.2163228988647,50203,DL
26.2167539596558,27,UL
26.2170069217682,1051,DL
26.2170388698578,27,UL
26.2170929908752,1051,DL
26.2171239852905,27,UL
26.2171828746796,63515,DL
26.2177128791809,27,UL
26.2179210186005,1051,DL
26.2179520130157,27,UL
26.2179679870605,1051,DL
26.2181379795074,27,UL
26.2182009220123,65535,DL
26.2187778949738,27,UL
26.2188818454742,1051,DL
26.218918800354,27,UL
26.2189450263977,1051,DL
26.2190089225769,27,UL
26.2190299034119,63515,DL
26.2195680141449,27,UL
26.2196328639984,1051,DL
26.2199139595032,27,UL
26.2199378013611,1051,DL
26.2200438976288,27,UL
26.2200648784637,51227,DL
26.2205908298492,27,UL
26.2232208251953,1051,DL
26.2232508659363,27,UL
26.2232668399811,4123,DL
26.2236008644104,27,UL
26.227814912796,1051,DL
26.227844953537,27,UL
26.2278978824615,1051,DL
26.227931022644,27,UL
26.2279918193817,1051,DL
26.2280139923096,27,UL
26.228061914444,1051,DL
26.2281370162964,27,UL
26.2299380302429,1051,DL
26.2299709320068,27,UL
26.2299919128418,1051,DL
26.2300570011139,27,UL
26.2300748825073,37915,DL
26.2304220199585,27,UL
26.230840921402,1051,DL
26.2308609485626,27,UL
26.2308759689331,1051,DL
26.2309458255768,27,UL
26.2309679985046,60443,DL
26.2314639091492,27,UL
26.2317500114441,1051,DL
26.2317869663239,27,UL
26.231803894043,1051,DL
26.2319078445435,27,UL
26.231940984726,65535,DL
26.2325768470764,27,UL
26.2326288223267,1051,DL
26.2327299118042,27,UL
26.232764005661,4123,DL
26.2329638004303,27,UL
26.2330298423767,1051,DL
26.2330639362335,27,UL
26.2330830097198,1051,DL
26.2332088947296,27,UL
26.2332630157471,55323,DL
26.2337498664856,27,UL
26.2337808609009,1051,DL
26.2338650226593,27,UL
26.2338798046112,1051,DL
26.2339518070221,27,UL
26.2339718341827,55323,DL
26.2344479560852,27,UL
26.2415390014648,1051,DL
26.2415599822998,27,UL
26.2415878772736,4123,DL
26.2418129444122,27,UL
26.2418768405914,1051,DL
26.2419078350067,27,UL
26.2419228553772,1051,DL
26.2419970035553,27,UL
26.2420108318329,1051,DL
26.2420868873596,27,UL
26.2421000003815,1051,DL
26.2422029972076,27,UL
26.2438390254974,1051,DL
26.2438719272613,27,UL
26.2439339160919,1051,DL
26.2439568042755,27,UL
26.244010925293,39963,DL
26.2443768978119,27,UL
26.2447409629822,1051,DL
26.2447719573975,27,UL
26.2448308467865,1051,DL
26.2448539733887,27,UL
26.2449109554291,53275,DL
26.2453668117523,27,UL
26.245630979538,1051,DL
26.2456758022308,27,UL
26.2457020282745,1051,DL
26.245808839798,27,UL
26.2458369731903,65535,DL
26.2465159893036,27,UL
26.2466158866882,1051,DL
26.2466368675232,27,UL
26.2466638088226,1051,DL
26.2467470169067,27,UL
26.2467699050903,64539,DL
26.2473258972168,27,UL
26.2473599910736,1051,DL
26.247447013855,27,UL
26.2474739551544,1051,DL
26.2475728988647,27,UL
26.2476019859314,62491,DL
26.2481219768524,27,UL
26.2514388561249,1051,DL
26.2514698505402,27,UL
26.251485824585,4123,DL
26.2516629695892,27,UL
26.2556509971619,1051,DL
26.2556848526001,27,UL
26.2557008266449,1051,DL
26.2557878494263,27,UL
26.255805015564,1051,DL
26.2559850215912,27,UL
26.2560060024261,1051,DL
26.2561340332031,27,UL
26.2577638626099,1051,DL
26.2577958106995,27,UL
26.2578589916229,1051,DL
26.2579298019409,27,UL
26.2579829692841,43035,DL
26.2584040164948,27,UL
26.2586719989777,1051,DL
26.2587049007416,27,UL
26.2587199211121,1051,DL
26.2587869167328,27,UL
26.2588288784027,62491,DL
26.2593138217926,27,UL
26.2595598697662,1051,DL
26.2595930099487,27,UL
26.259624004364,1051,DL
26.2597308158875,27,UL
26.2597978115082,65535,DL
26.2604370117187,27,UL
26.2605288028717,1051,DL
26.2606019973755,27,UL
26.2606198787689,1051,DL
26.2606990337372,27,UL
26.2607378959656,59419,DL
26.2612488269806,27,UL
26.2612948417664,1051,DL
26.2614138126373,27,UL
26.261430978775,1051,DL
26.2615478038788,27,UL
26.2615768909454,62491,DL
26.2622339725494,27,UL
26.2622759342194,1051,DL
26.262423992157,27,UL
26.2624528408051,4123,DL
26.2627649307251,27,UL
26.2695739269257,1051,DL
26.2696099281311,27,UL
26.2696778774261,1051,DL
26.2697038650513,27,UL
26.2697298526764,1051,DL
26.2698018550873,27,UL
26.2698178291321,1051,DL
26.26988697052,27,UL
26.2707178592682,1051,DL
26.2707419395447,27,UL
26.2707719802856,4123,DL
26.2709028720856,27,UL
26.2717728614807,1051,DL
26.2718019485474,27,UL
26.2718539237976,1051,DL
26.2718839645386,27,UL
26.2719359397888,30747,DL
26.2722549438477,27,UL
26.2726719379425,1051,DL
26.2726948261261,27,UL
26.2727129459381,1051,DL
26.272796869278,27,UL
26.2728178501129,44059,DL
26.2732019424438,27,UL
26.2735638618469,1051,DL
26.2735970020294,27,UL
26.2736139297485,1051,DL
26.273689031601,27,UL
26.2737078666687,54299,DL
26.2743589878082,27,UL
26.274482011795,1051,DL
26.2745118141174,27,UL
26.2745459079742,1051,DL
26.2746407985687,27,UL
26.2746708393097,60443,DL
26.2752709388733,27,UL
26.2753078937531,1051,DL
26.2753968238831,27,UL
26.2754209041595,1051,DL
26.2754909992218,27,UL
26.2755188941956,50203,DL
26.2760210037231,27,UL
26.2816250324249,1051,DL
26.2816529273987,27,UL
26.2816739082336,4123,DL
26.2818648815155,27,UL
26.2834680080414,1051,DL
26.283499956131,27,UL
26.2835149765015,1051,DL
26.2836029529572,27,UL
26.2836270332336,1051,DL
26.2837009429932,27,UL
26.2837238311768,1051,DL
26.2838258743286,27,UL
26.285621881485,1051,DL
26.2856619358063,27,UL
26.285717010498,1051,DL
26.285796880722,27,UL
26.2858498096466,37915,DL
26.2863698005676,27,UL
26.2865138053894,1051,DL
26.2865378856659,27,UL
26.2865710258484,1051,DL
26.2866249084473,27,UL
26.2866759300232,65535,DL
26.2872269153595,27,UL
26.2874178886414,1051,DL
26.2874529361725,27,UL
26.2874758243561,1051,DL
26.2875468730927,27,UL
26.287575006485,65535,DL
26.2881410121918,27,UL
26.2883379459381,1051,DL
26.2883679866791,27,UL
26.2883989810944,1051,DL
26.2884600162506,27,UL
26.28848695755,65535,DL
26.289057970047,27,UL
26.2890899181366,1051,DL
26.2893660068512,27,UL
26.2893908023834,1051,DL
26.2894608974457,27,UL
26.2894818782806,57371,DL
26.2899599075317,27,UL
26.2918059825897,1051,DL
26.2918379306793,27,UL
26.2918558120728,4123,DL
26.2920408248901,27,UL
26.2974729537964,1051,DL
26.2975080013275,27,UL
26.2975239753723,1051,DL
26.2976179122925,27,UL
26.2976520061493,1051,DL
26.2977600097656,27,UL
26.2977797985077,1051,DL
